,tweet_text,emotion_label
73504,Wishing I was in Grand Rapids.,12.0
73505,On my way back 2 skool 4 finalz and then out for the summer.......on the other hand I'm feeling kinda of neglected by the one,26.0
73506,sad i don't wanna go back to work. I wish I could be a stay at home mom but doug wont let me,23.0
73507,"dude if ya cant get ur money back. on the ticket or even sell it, ill send the money over. im gutted i cant go",19.0
73508,Awake! I want to go back to sleep!,2.0
73509,I'm really worried that I might not be able to finish my course this year,14.0
73510,had an awesome Wappu and now trying to study maths and failing hard at it,3.0
73511,@jonconnelly How sad for me    And here I was thinking you were going to make me swoon.,23.0
73512,Bad art day. Overworked piece into a purple mess,23.0
73513,Going to school today! Finally! Haven't been since Tuesday!!! soo much work to make-up,13.0
73514,If u have ever been rejected in your life(haha have'nt we all) take heart..at least it was'nt a public affair  http://bit.ly/zjn4e,23.0
73515,getting in school- is a lot harder than i though  Can't wait to start school,21.0
73516,is up and is very ill.rather paralised.can hardly do a thing. i reali need a cuddle,23.0
73517,aaaaaahhhh finals 2day then coming back to study for more finals,2.0
73518,okay that was totes lame.,9.0
73519,"sent out e-mails about the Greyhound adoption and is waiting for answers. And unfortunately, received only 2 negative answers so far",23.0
73520,"@kirstysmac nope, but should this week. they were interviewing last week too. I'm not so positive as time goes by",23.0
73521,"seriously needs to study for her ap test, but doesn't get the point if she's sure she'll fail.",23.0
73522,@missdaisymusic LOL yes i know that!!!  that it didnt fit. Want me to see if the boys have a bigger size when i see them friday???,1.0
73523,@joeymcintyre wish i could go...im in NY but have to work,23.0
73524,"I really want to their concert coming up, but no one will go with me  ? http://blip.fm/~5jk19",23.0
73525,@JLSOfficial your forum.. is going to be the death of me. like actually exploding death.. it wont be pretty  mr get tweeting we miss yu =[,23.0
73526,@sebby_peek now your making me feel oblivious  i want you,6.0
73527,Great raining in London!,2.0
73528,@JasonShand that'd be right.no apology to me either  she's is such a boldie.oh I'm still me just an improved version ;-),2.0
73529,So I have all these followers and no body ever wants to talk to me??,23.0
73530,Starting my last two weeks of high school!  *TEAR*,23.0
73531,A little shake-it-about? Earthquake in Caracas,26.0
73532,"Just flew my first 2.4 hours of B-747 time from the right seat (actual, non-sim) between ORD-HNL.     Then woke up",9.0
73533,@wozzaisthebest shes ming,0.0
73534,@Rowdyeh Well it supposed to be getting sunnier here not duller  Oh well nothing really surprises me with the weather in Britain haha x,3.0
73535,hey guys my phone is cut off. So idk when ill be able to text,23.0
73536,too much holiday,23.0
73537,"Hi all, apologies again for the continued @drownedinsound errors. If you can log-in (before your browser crashes) they all disappear.",24.0
73538,Called in sick. Chest and nose are congested and my cough keeps getting worse.,23.0
73539,@shar69 I had to look. Can I just hug him?,4.0
73540,"@katharine2501 sinfest.net, applegeeks.com, johnnywander.com, threepanelsoul.com, bunny-comic.com, www.explosm.net/comics/ no more space",0.0
73541,Sitting in bed with the mbp and tea in my favorite mug - worried about Adam.,4.0
73542,tak dpt jumpa nadirah othman,23.0
73543,i cant watch something that lags so much,2.0
73544,I can't believe i'm probably not going to see britney  9am exam may have to win... how do i tell emma?  ? http://blip.fm/~5jk2y,23.0
73545,"Upon learning of #starwarsday, L has decided that people (esp. me) are sad. No chance of a RotJ-style Leia outfit tonight then?",1.0
73546,happy monday all. rainy and miserable here,23.0
73547,"@ScottSharman - I hope it isn't serious either lol... It doesn't seem to be that bad, but I just keep retching  probs a bit tmi lol",23.0
73548,"@ilaam reading u said your diet had gone wrong which 1 are u doing?I'm trying raw food 1,start off well each day but then goes all wrong",23.0
73549,@nelpix still needs work. im trying to make it all collage-y but photoshop hates me. sad face,23.0
73550,"@danny200333 WTF!! haha wel im glad it went well, im so nurvous for all my exmas i have 14 arrrr scary. plus i havent quite revised yet",19.0
73551,Not wanting to get out of bed,23.0
73552,"Ugh, okay, I need to go to work or I'm going to bed late. ARGH. I'm tired and have an allergy pill hangover",2.0
73553,@moonsy I reaaaaallllyyyyyyy miss it ...,23.0
73554,@rehabinspain do you do twitter rehab as i think i need it lol,1.0
73555,@ashleigh_maree Sarcasm hurts,23.0
73556,@Willie_Day26 Im happy the weather is nice there cus her in jersey it rainin  crappy ass day ill tell u,23.0
73557,"Asked to come in early to work since they were short staffed. Told I'd leave at 6am, got off 7:15am. 9 hrs, no break, no lunch. Annoyed.",3.0
73558,"@amazingphoebe you're not oblivious, i just never show it, not like, when it's over something silly  i want you too kiddo",19.0
73559,having dinner. ga eul's so pretty  they should have gave gaeul and yijung a happier ending. like getting engaged or stuff haha,23.0
73560,i just burnt my hand with boiling water,2.0
73561,"@justjaz Hehe, yeah I guess that's the thing about enjoying your work. It's a rather fine line between work and play.",0.0
73562,is getting no sympathy for a sore throat,23.0
73563,Taken the kids to the bus stop man i feel so depressed and sad today,23.0
73564,has eaten soooo much ice cream &amp; feels well sick now  got to do art all day,8.0
73565,Can't sleep  i have forever before i need to be at school.,23.0
73566,@guinnessdj ah... no  I couldn't,23.0
73567,@Ottimisvico Doesn't sound pleasant. Kinda sounds like a squashed nerve or something. Glad it's feeling a bit better now,4.0
73568,Fuuuck epic headache. Nurofens not even touching it!  Think I might get a checkup tomorrow... Been happening a bit lately! :S,2.0
73569,Turned out... Monday isn't happy at all.... Sometimes i really hate my work....,2.0
73570,@TraceyHewins ooo that sucks  lol,23.0
73571,"aw, It's pretty crap weather today",23.0
73572,wish that i had time to celebrate #starwarsday but alas going to see fightstar tonight instead. Dont have the dvds here neways,23.0
73573,Damn I'm sick. I have fever,23.0
73574,http://twitpic.com/4jesq - @yenbearr look who this.,17.0
73575,"@piginthepoke anyone remember callard and bowser butterscotch, don't think you can get them anymore",5.0
73576,"is meant to be leaving now, but forgot to charge her iPod",8.0
73577,Headin to school. Gonna miss mah best friend today,23.0
73578,Today is a day to pretend I can keep house...,0.0
73579,Have made it home...but I wanna go back to Darwin!,23.0
73580,"ate way way to much food today, feel terrible  lol",2.0
73581,"After the first long bike ride of the season yesterday, my muscles were on fire last night. Ouch.",2.0
73582,adam is feeling hurt,23.0
73583,NYT filing WARN notice to shut down the Boston Globe?? Sad.,23.0
73584,: i'm confused!,6.0
73585,wondering if the whole charade is going to start up again just to self destruct yet another time.  Math final today...  Yuck,2.0
73586,"@jimrippon Agreed, spoke to them at InfoSec and for only a few concurrent users wasn't that much. Although they have removed the txt OTP",0.0
73587,"Ambient temperature is 35.2C, CPU running at 42C. I'm cooked",2.0
73588,is starving  waiting for mom&amp;dad to come home.,8.0
73589,Saying a prayer for my boss  him being sick makes me sad.,23.0
73590,ready for the day to be over already...work until 5..can't do it,2.0
73591,@tashasiian im crying now  please talk to me :L:L il be ummm not hyper :L,23.0
73592,@MikeTreat new noise good I take it,0.0
73593,very hard treating today as a work day while everyone goes for Dim Sum for Bank Holiday Monday  #fb http://ff.im/-2zcy2,2.0
73594,@buttons__  I set up twitter on my phone. It's pretty cool but you can't receive them on the phone. Bummer,23.0
73595,Ah kill me now I'm exhausted... Wish me luck,2.0
73596,@ecosalon Very hmmm and grrr since it is affective my blog stats,2.0
73597,"facebook wont let me go on notifications thing, and i know i have them. arghh",2.0
73598,@Simburgur I watched the first season of Lost when it came to ABC First but then when they started flashbacks I quit it became stupid,10.0
73599,"Still Feel Bad.. Just Took Some More Allergy Medication, Hope It Works...Todays Going To Be A Long One.",23.0
73600,need a good massage badly,4.0
73601,preparing to go to the office and work on Monday stuff,0.0
73602,getting ready for work!!!  I think I'm sick!! .. flu or something!,14.0
73603,@ceplm reasons outside of my control,0.0
73604,I did it on purpose. Sorry  http://plurk.com/p/rq7tx,24.0
73605,Ugh...its Monday already?,2.0
73606,i feel sorry for my housemates all revising  about to start some work of my own. boooooring. cant wait for the 12th may,23.0
73607,i want lucky charms and tennessee,4.0
73608,"@Tittch Yes, my sweetheart, 15 yrs... and a whole world...  LOL",19.0
73609,@PaulHewitt @markce Amniotic fluid + dead foal + 7:00am =,11.0
73610,me and my friend are not friends anymore  her name is Sarah,23.0
73611,"@perpetualspiral Too easy to lose work when a site times out or has an issue. I haven't had that problem happen to me though, sorry.",24.0
73612,Stayed up way too late last night. And does not want to get up.,2.0
73613,Stuck in traffic,2.0
73614,Perhaps we won't go the races today,23.0
73615,"american apparel, why oh why don't you accept maestro?",2.0
73616,"waking up late, still on time for work... and looking damn good! but damn, i wanted some waffle house!!",8.0
73617,@iamjonathancook ... i'm imsomniac every day  welcome to the club.,23.0
73618,i bit my cheek and now it's bleeding. gross.,11.0
73619,"fuck you marketing report, i'm going to get you finished even if it takes me all night.  which it will",2.0
73620,Another fine Coast Guard Day! Sike.,26.0
73621,just had 2 bacon deluxe burger from hungry jacks (burger king in australia). yes! another 1 pound added to my weight.,8.0
73622,i am a heavy weight champion. HAHA. no.  im not.,1.0
73623,@slipandstumble I haven't been drunk in over 2 years! I've forgotten what it feels like!,23.0
73624,Work husband out sick today. Bummer.,23.0
73625,I'm jealous of you people and your food-smelling.,2.0
73626,"Leaving San Antonio for St. Louis today.  Will be back in Bama on Fri.  Debbi, forgot to call.    Drop me a good time in Yahoo.  xoxo",24.0
73627,IS B0UTA LAY IT D0WN..MiSSiN MY jORDAN LAnDrY!,23.0
73628,Flat bird at side of road looked like a falcon  *sadface*,23.0
73629,"@lovelamps Had a scan, baby has no heartbeat",15.0
73630,@joek949 i will chat from my mobile when i have time  cos my laptop doesnt work ;(,23.0
73631,listening to Leonard Cohen singing &quot;In My Secret Life&quot; - We all have a secret part to our lives...I have a huge part of mine as a secret,0.0
73632,just spoke to him..hes now on the way to the airport.  last phone call.,23.0
73633,Ughhh to hell w all this rain,2.0
73634,One case of swine flu iconfirmed in PA. But he has been treated!  Ugh!  I was hoping that it wasn't gonna hit PA!,14.0
73635,@tonyeccles - very  @jakeperks - lol it's not that bad at mine...but the actual appointment is never at it's scheduled time...,2.0
73636,@hollyswansonUK Your page is taking lot of time for my netwrk to load,2.0
73637,is @ work and wants to go home and back to bed,2.0
73638,@dawnymac74 I do but haven't seen in ages - worthers just aint the same,23.0
73639,this sucks  I have to be up in less than an hour and I can't sleep D: is any1 up?,2.0
73640,is not looking forward to work at all this am after the storms last night,2.0
73641,Could've slept in today,23.0
73642,is trying to get her shizzle off her comp onto disc before her comp packs in again,19.0
73643,Forgot breakfast...dangit... Coffee and water until lunch....yuuuum,2.0
73644,@allist awww alli that's so sad... stupid itunes and its dodgy files,23.0
73645,,
73646,,
73647,,
73648,,
73649,,
73650,,
73651,,
73652,,
73653,,
73654,,
73655,,
73656,,
73657,,
73658,,
73659,,
73660,,
73661,,
73662,,
73663,,
73664,,
73665,,
73666,,
73667,,
73668,,
73669,,
73670,,
73671,,
73672,,
73673,,
73674,,
73675,,
73676,,
73677,,
73678,,
73679,,
73680,,
73681,,
73682,,
73683,,
73684,,
73685,,
73686,,
73687,,
73688,,
73689,,
73690,,
73691,,
73692,,
73693,,
73694,,
73695,,
73696,,
73697,,
73698,,
73699,,
73700,,
73701,,
73702,,
73703,,
73704,,
73705,,
73706,,
73707,,
73708,,
73709,,
73710,,
73711,,
73712,,
73713,,
73714,,
73715,,
73716,,
73717,,
73718,,
73719,,
73720,,
73721,,
73722,,
73723,,
73724,,
73725,,
73726,,
73727,,
73728,,
73729,,
73730,,
73731,,
73732,,
73733,,
73734,,
73735,,
73736,,
73737,,
73738,,
73739,,
73740,,
73741,,
73742,,
73743,,
73744,,
73745,,
73746,,
73747,,
73748,,
73749,,
73750,,
73751,,
73752,,
73753,,
73754,,
73755,,
73756,,
73757,,
73758,,
73759,,
73760,,
73761,,
73762,,
73763,,
73764,,
73765,,
73766,,
73767,,
73768,,
73769,,
73770,,
73771,,
73772,,
73773,,
73774,,
73775,,
73776,,
73777,,
73778,,
73779,,
73780,,
73781,,
73782,,
73783,,
73784,,
73785,,
73786,,
73787,,
73788,,
73789,,
73790,,
73791,,
73792,,
73793,,
73794,,
73795,,
73796,,
73797,,
73798,,
73799,,
73800,,
73801,,
73802,,
73803,,
73804,,
73805,,
73806,,
73807,,
73808,,
73809,,
73810,,
73811,,
73812,,
73813,,
73814,,
73815,,
73816,,
73817,,
73818,,
73819,,
73820,,
73821,,
73822,,
73823,,
73824,,
73825,,
73826,,
73827,,
73828,,
73829,,
73830,,
73831,,
73832,,
73833,,
73834,,
73835,,
73836,,
73837,,
73838,,
73839,,
73840,,
73841,,
73842,,
73843,,
73844,,
73845,,
73846,,
73847,,
73848,,
73849,,
73850,,
73851,,
73852,,
73853,,
73854,,
73855,,
73856,,
73857,,
73858,,
73859,,
73860,,
73861,,
73862,,
73863,,
73864,,
73865,,
73866,,
73867,,
73868,,
73869,,
73870,,
73871,,
73872,,
73873,,
73874,,
73875,,
73876,,
73877,,
73878,,
73879,,
73880,,
73881,,
73882,,
73883,,
73884,,
73885,,
73886,,
73887,,
73888,,
73889,,
73890,,
73891,,
73892,,
73893,,
73894,,
73895,,
73896,,
73897,,
73898,,
73899,,
73900,,
73901,,
73902,,
73903,,
73904,,
73905,,
73906,,
73907,,
73908,,
73909,,
73910,,
73911,,
73912,,
73913,,
73914,,
73915,,
73916,,
73917,,
73918,,
73919,,
73920,,
73921,,
73922,,
73923,,
73924,,
73925,,
73926,,
73927,,
73928,,
73929,,
73930,,
73931,,
73932,,
73933,,
73934,,
73935,,
73936,,
73937,,
73938,,
73939,,
73940,,
73941,,
73942,,
73943,,
73944,,
73945,,
73946,,
73947,,
73948,,
73949,,
73950,,
73951,,
73952,,
73953,,
73954,,
73955,,
73956,,
73957,,
73958,,
73959,,
73960,,
73961,,
73962,,
73963,,
73964,,
73965,,
73966,,
73967,,
73968,,
73969,,
73970,,
73971,,
73972,,
73973,,
73974,,
73975,,
73976,,
73977,,
73978,,
73979,,
73980,,
73981,,
73982,,
73983,,
73984,,
73985,,
73986,,
73987,,
73988,,
73989,,
73990,,
73991,,
73992,,
73993,,
73994,,
73995,,
73996,,
73997,,
73998,,
73999,,
74000,,
74001,,
74002,,
74003,,
74004,,
74005,,
74006,,
74007,,
74008,,
74009,,
74010,,
74011,,
74012,,
74013,,
74014,,
74015,,
74016,,
74017,,
74018,,
74019,,
74020,,
74021,,
74022,,
74023,,
74024,,
74025,,
74026,,
74027,,
74028,,
74029,,
74030,,
74031,,
74032,,
74033,,
74034,,
74035,,
74036,,
74037,,
74038,,
74039,,
74040,,
74041,,
74042,,
74043,,
74044,,
74045,,
74046,,
74047,,
74048,,
74049,,
74050,,
74051,,
74052,,
74053,,
74054,,
74055,,
74056,,
74057,,
74058,,
74059,,
74060,,
74061,,
74062,,
74063,,
74064,,
74065,,
74066,,
74067,,
74068,,
74069,,
74070,,
74071,,
74072,,
74073,,
74074,,
74075,,
74076,,
74077,,
74078,,
74079,,
74080,,
74081,,
74082,,
74083,,
74084,,
74085,,
74086,,
74087,,
74088,,
74089,,
74090,,
74091,,
74092,,
74093,,
74094,,
74095,,
74096,,
74097,,
74098,,
74099,,
74100,,
74101,,
74102,,
74103,,
74104,,
74105,,
74106,,
74107,,
74108,,
74109,,
74110,,
74111,,
74112,,
74113,,
74114,,
74115,,
74116,,
74117,,
74118,,
74119,,
74120,,
74121,,
74122,,
74123,,
74124,,
74125,,
74126,,
74127,,
74128,,
74129,,
74130,,
74131,,
74132,,
74133,,
74134,,
74135,,
74136,,
74137,,
74138,,
74139,,
74140,,
74141,,
74142,,
74143,,
74144,,
74145,,
74146,,
74147,,
74148,,
74149,,
74150,,
74151,,
74152,,
74153,,
74154,,
74155,,
74156,,
74157,,
74158,,
74159,,
74160,,
74161,,
74162,,
74163,,
74164,,
74165,,
74166,,
74167,,
74168,,
74169,,
74170,,
74171,,
74172,,
74173,,
74174,,
74175,,
74176,,
74177,,
74178,,
74179,,
74180,,
74181,,
74182,,
74183,,
74184,,
74185,,
74186,,
74187,,
74188,,
74189,,
74190,,
74191,,
74192,,
74193,,
74194,,
74195,,
74196,,
74197,,
74198,,
74199,,
74200,,
74201,,
74202,,
74203,,
74204,,
74205,,
74206,,
74207,,
74208,,
74209,,
74210,,
74211,,
74212,,
74213,,
74214,,
74215,,
74216,,
74217,,
74218,,
74219,,
74220,,
74221,,
74222,,
74223,,
74224,,
74225,,
74226,,
74227,,
74228,,
74229,,
74230,,
74231,,
74232,,
74233,,
74234,,
74235,,
74236,,
74237,,
74238,,
74239,,
74240,,
74241,,
74242,,
74243,,
74244,,
74245,,
74246,,
74247,,
74248,,
74249,,
74250,,
74251,,
74252,,
74253,,
74254,,
74255,,
74256,,
74257,,
74258,,
74259,,
74260,,
74261,,
74262,,
74263,,
74264,,
74265,,
74266,,
74267,,
74268,,
74269,,
74270,,
74271,,
74272,,
74273,,
74274,,
74275,,
74276,,
74277,,
74278,,
74279,,
74280,,
74281,,
74282,,
74283,,
74284,,
74285,,
74286,,
74287,,
74288,,
74289,,
74290,,
74291,,
74292,,
74293,,
74294,,
74295,,
74296,,
74297,,
74298,,
74299,,
74300,,
74301,,
74302,,
74303,,
74304,,
74305,,
74306,,
74307,,
74308,,
74309,,
74310,,
74311,,
74312,,
74313,,
74314,,
74315,,
74316,,
74317,,
74318,,
74319,,
74320,,
74321,,
74322,,
74323,,
74324,,
74325,,
74326,,
74327,,
74328,,
74329,,
74330,,
74331,,
74332,,
74333,,
74334,,
74335,,
74336,,
74337,,
74338,,
74339,,
74340,,
74341,,
74342,,
74343,,
74344,,
74345,,
74346,,
74347,,
74348,,
74349,,
74350,,
74351,,
74352,,
74353,,
74354,,
74355,,
74356,,
74357,,
74358,,
74359,,
74360,,
74361,,
74362,,
74363,,
74364,,
74365,,
74366,,
74367,,
74368,,
74369,,
74370,,
74371,,
74372,,
74373,,
74374,,
74375,,
74376,,
74377,,
74378,,
74379,,
74380,,
74381,,
74382,,
74383,,
74384,,
74385,,
74386,,
74387,,
74388,,
74389,,
74390,,
74391,,
74392,,
74393,,
74394,,
74395,,
74396,,
74397,,
74398,,
74399,,
74400,,
74401,,
74402,,
74403,,
74404,,
74405,,
74406,,
74407,,
74408,,
74409,,
74410,,
74411,,
74412,,
74413,,
74414,,
74415,,
74416,,
74417,,
74418,,
74419,,
74420,,
74421,,
74422,,
74423,,
74424,,
74425,,
74426,,
74427,,
74428,,
74429,,
74430,,
74431,,
74432,,
74433,,
74434,,
74435,,
74436,,
74437,,
74438,,
74439,,
74440,,
74441,,
74442,,
74443,,
74444,,
74445,,
74446,,
74447,,
74448,,
74449,,
74450,,
74451,,
74452,,
74453,,
74454,,
74455,,
74456,,
74457,,
74458,,
74459,,
74460,,
74461,,
74462,,
74463,,
74464,,
74465,,
74466,,
74467,,
74468,,
74469,,
74470,,
74471,,
74472,,
74473,,
74474,,
74475,,
74476,,
74477,,
74478,,
74479,,
74480,,
74481,,
74482,,
74483,,
74484,,
74485,,
74486,,
74487,,
74488,,
74489,,
74490,,
74491,,
74492,,
74493,,
74494,,
74495,,
74496,,
74497,,
74498,,
74499,,
74500,,
74501,,
74502,,
74503,,
74504,,
74505,,
74506,,
74507,,
74508,,
74509,,
74510,,
74511,,
74512,,
74513,,
74514,,
74515,,
74516,,
74517,,
74518,,
74519,,
74520,,
74521,,
74522,,
74523,,
74524,,
74525,,
74526,,
74527,,
74528,,
74529,,
74530,,
74531,,
74532,,
74533,,
74534,,
74535,,
74536,,
74537,,
74538,,
74539,,
74540,,
74541,,
74542,,
74543,,
74544,,
74545,,
74546,,
74547,,
74548,,
74549,,
74550,,
74551,,
74552,,
74553,,
74554,,
74555,,
74556,,
74557,,
74558,,
74559,,
74560,,
74561,,
74562,,
74563,,
74564,,
74565,,
74566,,
74567,,
74568,,
74569,,
74570,,
74571,,
74572,,
74573,,
74574,,
74575,,
74576,,
74577,,
74578,,
74579,,
74580,,
74581,,
74582,,
74583,,
74584,,
74585,,
74586,,
74587,,
74588,,
74589,,
74590,,
74591,,
74592,,
74593,,
74594,,
74595,,
74596,,
74597,,
74598,,
74599,,
74600,,
74601,,
74602,,
74603,,
74604,,
74605,,
74606,,
74607,,
74608,,
74609,,
74610,,
74611,,
74612,,
74613,,
74614,,
74615,,
74616,,
74617,,
74618,,
74619,,
74620,,
74621,,
74622,,
74623,,
74624,,
74625,,
74626,,
74627,,
74628,,
74629,,
74630,,
74631,,
74632,,
74633,,
74634,,
74635,,
74636,,
74637,,
74638,,
74639,,
74640,,
74641,,
74642,,
74643,,
74644,,
74645,,
74646,,
74647,,
74648,,
74649,,
74650,,
74651,,
74652,,
74653,,
74654,,
74655,,
74656,,
74657,,
74658,,
74659,,
74660,,
74661,,
74662,,
74663,,
74664,,
74665,,
74666,,
74667,,
74668,,
74669,,
74670,,
74671,,
74672,,
74673,,
74674,,
74675,,
74676,,
74677,,
74678,,
74679,,
74680,,
74681,,
74682,,
74683,,
74684,,
74685,,
74686,,
74687,,
74688,,
74689,,
74690,,
74691,,
74692,,
74693,,
74694,,
74695,,
74696,,
74697,,
74698,,
74699,,
74700,,
74701,,
74702,,
74703,,
74704,,
74705,,
74706,,
74707,,
74708,,
74709,,
74710,,
74711,,
74712,,
74713,,
74714,,
74715,,
74716,,
74717,,
74718,,
74719,,
74720,,
74721,,
74722,,
74723,,
74724,,
74725,,
74726,,
74727,,
74728,,
74729,,
74730,,
74731,,
74732,,
74733,,
74734,,
74735,,
74736,,
74737,,
74738,,
74739,,
74740,,
74741,,
74742,,
74743,,
74744,,
74745,,
74746,,
74747,,
74748,,
74749,,
74750,,
74751,,
74752,,
74753,,
74754,,
74755,,
74756,,
74757,,
74758,,
74759,,
74760,,
74761,,
74762,,
74763,,
74764,,
74765,,
74766,,
74767,,
74768,,
74769,,
74770,,
74771,,
74772,,
74773,,
74774,,
74775,,
74776,,
74777,,
74778,,
74779,,
74780,,
74781,,
74782,,
74783,,
74784,,
74785,,
74786,,
74787,,
74788,,
74789,,
74790,,
74791,,
74792,,
74793,,
74794,,
74795,,
74796,,
74797,,
74798,,
74799,,
74800,,
74801,,
74802,,
74803,,
74804,,
74805,,
74806,,
74807,,
74808,,
74809,,
74810,,
74811,,
74812,,
74813,,
74814,,
74815,,
74816,,
74817,,
74818,,
74819,,
74820,,
74821,,
74822,,
74823,,
74824,,
74825,,
74826,,
74827,,
74828,,
74829,,
74830,,
74831,,
74832,,
74833,,
74834,,
74835,,
74836,,
74837,,
74838,,
74839,,
74840,,
74841,,
74842,,
74843,,
74844,,
74845,,
74846,,
74847,,
74848,,
74849,,
74850,,
74851,,
74852,,
74853,,
74854,,
74855,,
74856,,
74857,,
74858,,
74859,,
74860,,
74861,,
74862,,
74863,,
74864,,
74865,,
74866,,
74867,,
74868,,
74869,,
74870,,
74871,,
74872,,
74873,,
74874,,
74875,,
74876,,
74877,,
74878,,
74879,,
74880,,
74881,,
74882,,
74883,,
74884,,
74885,,
74886,,
74887,,
74888,,
74889,,
74890,,
74891,,
74892,,
74893,,
74894,,
74895,,
74896,,
74897,,
74898,,
74899,,
74900,,
74901,,
74902,,
74903,,
74904,,
74905,,
74906,,
74907,,
74908,,
74909,,
74910,,
74911,,
74912,,
74913,,
74914,,
74915,,
74916,,
74917,,
74918,,
74919,,
74920,,
74921,,
74922,,
74923,,
74924,,
74925,,
74926,,
74927,,
74928,,
74929,,
74930,,
74931,,
74932,,
74933,,
74934,,
74935,,
74936,,
74937,,
74938,,
74939,,
74940,,
74941,,
74942,,
74943,,
74944,,
74945,,
74946,,
74947,,
74948,,
74949,,
74950,,
74951,,
74952,,
74953,,
74954,,
74955,,
74956,,
74957,,
74958,,
74959,,
74960,,
74961,,
74962,,
74963,,
74964,,
74965,,
74966,,
74967,,
74968,,
74969,,
74970,,
74971,,
74972,,
74973,,
74974,,
74975,,
74976,,
74977,,
74978,,
74979,,
74980,,
74981,,
74982,,
74983,,
74984,,
74985,,
74986,,
74987,,
74988,,
74989,,
74990,,
74991,,
74992,,
74993,,
74994,,
74995,,
74996,,
74997,,
74998,,
74999,,
75000,,
75001,,
75002,,
75003,,
75004,,
75005,,
75006,,
75007,,
75008,,
75009,,
75010,,
75011,,
75012,,
75013,,
75014,,
75015,,
75016,,
75017,,
75018,,
75019,,
75020,,
75021,,
75022,,
75023,,
75024,,
75025,,
75026,,
75027,,
75028,,
75029,,
75030,,
75031,,
75032,,
75033,,
75034,,
75035,,
75036,,
75037,,
75038,,
75039,,
75040,,
75041,,
75042,,
75043,,
75044,,
75045,,
75046,,
75047,,
75048,,
75049,,
75050,,
75051,,
75052,,
75053,,
75054,,
75055,,
75056,,
75057,,
75058,,
75059,,
75060,,
75061,,
75062,,
75063,,
75064,,
75065,,
75066,,
75067,,
75068,,
75069,,
75070,,
75071,,
75072,,
75073,,
75074,,
75075,,
75076,,
75077,,
75078,,
75079,,
75080,,
75081,,
75082,,
75083,,
75084,,
75085,,
75086,,
75087,,
75088,,
75089,,
75090,,
75091,,
75092,,
75093,,
75094,,
75095,,
75096,,
75097,,
75098,,
75099,,
75100,,
75101,,
75102,,
75103,,
75104,,
75105,,
75106,,
75107,,
75108,,
75109,,
75110,,
75111,,
75112,,
75113,,
75114,,
75115,,
75116,,
75117,,
75118,,
75119,,
75120,,
75121,,
75122,,
75123,,
75124,,
75125,,
75126,,
75127,,
75128,,
75129,,
75130,,
75131,,
75132,,
75133,,
75134,,
75135,,
75136,,
75137,,
75138,,
75139,,
75140,,
75141,,
75142,,
75143,,
75144,,
75145,,
75146,,
75147,,
75148,,
75149,,
75150,,
75151,,
75152,,
75153,,
75154,,
75155,,
75156,,
75157,,
75158,,
75159,,
75160,,
75161,,
75162,,
75163,,
75164,,
75165,,
75166,,
75167,,
75168,,
75169,,
75170,,
75171,,
75172,,
75173,,
75174,,
75175,,
75176,,
75177,,
75178,,
75179,,
75180,,
75181,,
75182,,
75183,,
75184,,
75185,,
75186,,
75187,,
75188,,
75189,,
75190,,
75191,,
75192,,
75193,,
75194,,
75195,,
75196,,
75197,,
75198,,
75199,,
75200,,
75201,,
75202,,
75203,,
75204,,
75205,,
75206,,
75207,,
75208,,
75209,,
75210,,
75211,,
75212,,
75213,,
75214,,
75215,,
75216,,
75217,,
75218,,
75219,,
75220,,
75221,,
75222,,
75223,,
75224,,
75225,,
75226,,
75227,,
75228,,
75229,,
75230,,
75231,,
75232,,
75233,,
75234,,
75235,,
75236,,
75237,,
75238,,
75239,,
75240,,
75241,,
75242,,
75243,,
75244,,
75245,,
75246,,
75247,,
75248,,
75249,,
75250,,
75251,,
75252,,
75253,,
75254,,
75255,,
75256,,
75257,,
75258,,
75259,,
75260,,
75261,,
75262,,
75263,,
75264,,
75265,,
75266,,
75267,,
75268,,
75269,,
75270,,
75271,,
75272,,
75273,,
75274,,
75275,,
75276,,
75277,,
75278,,
75279,,
75280,,
75281,,
75282,,
75283,,
75284,,
75285,,
75286,,
75287,,
75288,,
75289,,
75290,,
75291,,
75292,,
75293,,
75294,,
75295,,
75296,,
75297,,
75298,,
75299,,
75300,,
75301,,
75302,,
75303,,
75304,,
75305,,
75306,,
75307,,
75308,,
75309,,
75310,,
75311,,
75312,,
75313,,
75314,,
75315,,
75316,,
75317,,
75318,,
75319,,
75320,,
75321,,
75322,,
75323,,
75324,,
75325,,
75326,,
75327,,
75328,,
75329,,
75330,,
75331,,
75332,,
75333,,
75334,,
75335,,
75336,,
75337,,
75338,,
75339,,
75340,,
75341,,
75342,,
75343,,
75344,,
75345,,
75346,,
75347,,
75348,,
75349,,
75350,,
75351,,
75352,,
75353,,
75354,,
75355,,
75356,,
75357,,
75358,,
75359,,
75360,,
75361,,
75362,,
75363,,
75364,,
75365,,
75366,,
75367,,
75368,,
75369,,
75370,,
75371,,
75372,,
75373,,
75374,,
75375,,
75376,,
75377,,
75378,,
75379,,
75380,,
75381,,
75382,,
75383,,
75384,,
75385,,
75386,,
75387,,
75388,,
75389,,
75390,,
75391,,
75392,,
75393,,
75394,,
75395,,
75396,,
75397,,
75398,,
75399,,
75400,,
75401,,
75402,,
75403,,
75404,,
75405,,
